,Y
38442,10500.0
33865,25000.0
35065,5600.0
22359,2900.0
33778,6300.0
25885,6300.0
17752,8000.0
8848,7790.0
26734,3100.0
5511,2800.0
11100,890.0
20251,3800.0
5286,5200.0
498,53000.0
10086,9700.0
27863,2500.0
36125,6450.0
37799,4260.0
40484,2490.0
6026,1700.0
27432,4200.0
4335,4400.0
11980,1830.0
31703,3000.0
19483,4000.0
17982,1990.0
26112,6000.0
16100,3900.0
16301,2090.0
19102,5000.0
37115,4300.0
6963,2900.0
8072,5300.0
30698,900.0
15446,2660.0
33255,6800.0
33785,18500.0
15586,2590.0
39429,4000.0
41282,5390.0
10446,5430.0
25132,2500.0
17715,6800.0
7014,3000.0
29495,15000.0
19452,2400.0
16041,3800.0
19629,2100.0
8237,4500.0
10251,1500.0
17953,3000.0
11668,1090.0
14500,7500.0
41094,890.0
4846,6600.0
8981,1800.0
20103,5000.0
31916,4550.0
38086,8500.0
16975,4800.0
1069,13500.0
2856,6400.0
27822,3830.0
40069,1790.0
25313,3400.0
21563,3890.0
39085,2590.0
35736,4700.0
21570,5800.0
3290,5500.0
23524,6500.0
27133,1200.0
35105,5090.0
7155,1600.0
31878,4000.0
10623,3100.0
27440,9000.0
19461,2700.0
1728,15000.0
23900,4300.0
24859,5000.0
38262,7000.0
9072,11500.0
3721,4300.0
38093,3600.0
36505,4090.0
25867,5000.0
8890,6200.0
4629,4200.0
30940,5000.0
11804,1630.0
11564,4500.0
27439,4700.0
24611,8000.0
12434,4430.0
13200,2800.0
22541,4000.0
15612,1690.0
15407,1760.0
40203,1560.0
6445,2100.0
3741,3800.0
5582,16500.0
25926,3100.0
34662,12000.0
32286,2600.0
33204,4600.0
22624,2600.0
26642,8800.0
27607,3500.0
32719,7000.0
16831,7500.0
11583,4500.0
776,2200.0
38410,3200.0
29479,4630.0
13569,3900.0
21982,5500.0
10096,2900.0
25996,3000.0
14300,10000.0
14415,3600.0
4701,14800.0
30405,4300.0
27730,2700.0
7276,3500.0
16679,8500.0
13758,4790.0
20674,3900.0
39580,1760.0
26004,3000.0
21190,1530.0
6277,2790.0
40628,1360.0
27016,5500.0
33915,3800.0
11031,13500.0
20321,690.0
14299,4500.0
11722,3200.0
9046,2800.0
4970,6000.0
24580,5700.0
22577,4500.0
430,6000.0
33669,6000.0
6821,3500.0
17394,6000.0
8755,3400.0
13142,1990.0
7549,4500.0
4809,3000.0
13880,12000.0
4942,17000.0
6419,16000.0
36824,3800.0
15949,1360.0
15336,3200.0
37628,2600.0
22799,5100.0
27666,5300.0
24817,13000.0
36347,4100.0
27251,5000.0
19509,3300.0
10104,12500.0
6070,1300.0
12010,4800.0
31537,3200.0
35260,2000.0
9942,1660.0
5163,2900.0
19616,1600.0
16739,3600.0
16947,28000.0
40472,2670.0
23783,5000.0
17051,2100.0
831,20000.0
10921,1600.0
3335,3600.0
6733,17500.0
24006,4900.0
30895,4800.0
15940,4300.0
1681,3800.0
10376,3800.0
18801,800.0
39940,1360.0
1475,19000.0
13632,3060.0
14956,5900.0
22209,5000.0
14599,5000.0
14474,4200.0
30066,4230.0
24025,5000.0
14931,3200.0
29518,4400.0
4180,1200.0
17451,4800.0
39004,1990.0
8361,7600.0
23478,2400.0
18049,6500.0
34882,3700.0
29368,3000.0
2661,3300.0
24599,1860.0
30621,1100.0
943,1500.0
25334,1600.0
3140,3700.0
6988,5600.0
10131,2900.0
33674,2590.0
10029,8500.0
7923,3700.0
2829,4000.0
651,2400.0
28726,2800.0
28656,2300.0
23541,4100.0
29396,3200.0
3931,3500.0
2905,5800.0
12478,2800.0
36321,4650.0
12591,4000.0
19808,1700.0
20492,5300.0
15807,6300.0
39582,1530.0
21584,4300.0
9222,3800.0
27819,6500.0
16641,4800.0
11245,1760.0
3881,3400.0
25715,1760.0
1835,5600.0
26494,2200.0
5238,3600.0
15778,5160.0
29717,2200.0
12741,3300.0
39460,4200.0
4314,9500.0
17134,2850.0
19474,35000.0
15766,3600.0
31677,8600.0
40071,3500.0
24614,3700.0
40864,1990.0
40339,1590.0
21921,3600.0
5421,5000.0
32359,4800.0
24052,5700.0
2255,4800.0
29397,3700.0
13639,4800.0
37606,3700.0
40552,1560.0
37523,5400.0
37500,6500.0
18996,4000.0
21488,6600.0
18687,9885.0
26533,6200.0
11026,8200.0
29975,5300.0
28109,4800.0
31669,3800.0
17186,2900.0
5317,4000.0
3626,5000.0
30762,3200.0
34523,1560.0
28824,1790.0
3060,2200.0
3742,6300.0
34951,4200.0
3522,5100.0
200,4400.0
39047,3000.0
16427,2800.0
29739,3900.0
5196,2400.0
7835,3500.0
28124,4600.0
35080,3000.0
2194,5500.0
32670,4500.0
27499,5000.0
9185,6000.0
5202,4500.0
8199,2100.0
3951,1600.0
2609,4100.0
41041,1690.0
39578,1030.0
33265,5800.0
8408,3800.0
29259,4300.0
36239,5000.0
13791,3700.0
11344,3400.0
30742,3000.0
4004,3000.0
16734,3700.0
5874,4300.0
28816,4900.0
27769,5800.0
16678,6200.0
22393,3600.0
30663,5000.0
37480,3200.0
38100,4000.0
40618,1600.0
16611,10500.0
13112,7500.0
18853,4000.0
19619,2000.0
23758,8200.0
12871,1690.0
5148,5300.0
30598,10500.0
29490,5700.0
11143,5000.0
24275,3900.0
12552,1190.0
9650,1330.0
39484,1200.0
1254,4800.0
23022,4800.0
5641,4600.0
19596,2600.0
4657,4600.0
21384,10000.0
37081,6300.0
17269,3100.0
34897,3800.0
33987,3400.0
6269,5200.0
37971,1630.0
18020,3200.0
1453,830.0
9936,2090.0
26765,1060.0
15542,12500.0
16873,3330.0
17174,4800.0
37888,1990.0
30418,3800.0
38841,13000.0
13159,1770.0
32591,3300.0
12141,5000.0
37124,20000.0
8849,3030.0
27598,3800.0
26582,6400.0
14003,8000.0
13858,2530.0
27019,12400.0
40465,1990.0
20927,6800.0
30278,4000.0
12707,1590.0
12362,4200.0
27053,1690.0
20420,4200.0
21738,30000.0
23906,1960.0
36581,9000.0
36816,2600.0
32852,7500.0
29243,3800.0
28770,6400.0
1665,6500.0
2279,11000.0
38824,4000.0
4257,3100.0
19142,10800.0
5462,3200.0
21053,3100.0
11670,6500.0
1920,3000.0
4893,7900.0
18303,2500.0
1794,3800.0
28791,8000.0
14951,4300.0
12988,13000.0
16993,5200.0
21436,6500.0
9395,4290.0
37417,1890.0
39670,1200.0
14127,2490.0
34008,3600.0
33113,3500.0
9173,3800.0
30734,7500.0
30978,7300.0
12402,3600.0
30518,7500.0
5912,5000.0
34416,5000.0
13755,7800.0
28972,4800.0
30750,4600.0
25683,5000.0
38334,11500.0
4240,3400.0
18728,6400.0
29651,3500.0
33796,3300.0
17167,2760.0
10905,1700.0
1137,20000.0
39315,2260.0
19624,2600.0
34581,4100.0
28259,2600.0
10388,1730.0
40697,3200.0
231,4500.0
34583,10000.0
8811,1600.0
12114,2600.0
39845,2360.0
40929,2070.0
35950,3100.0
12431,9000.0
20952,4500.0
16236,3250.0
16581,3100.0
9714,2500.0
41117,1590.0
27774,1490.0
9080,1760.0
11870,3600.0
16503,4000.0
37666,4200.0
3708,6500.0
6537,3800.0
35091,3200.0
39912,2890.0
10722,1700.0
21571,4900.0
18281,5400.0
2200,5900.0
5669,4200.0
5469,4900.0
19463,12000.0
28978,3100.0
18922,3000.0
11463,3600.0
17789,4000.0
16864,4600.0
8194,1260.0
23039,6000.0
28694,2850.0
17116,4000.0
24022,3600.0
6874,7800.0
5579,2000.0
5450,3700.0
38520,3800.0
7240,4000.0
37492,4000.0
15801,6600.0
25294,3200.0
4351,9500.0
28521,3390.0
3095,8500.0
36681,3000.0
39758,3700.0
24777,2800.0
5623,4500.0
1827,1600.0
3244,7200.0
28649,3590.0
7298,2900.0
10955,3200.0
403,20000.0
24353,1260.0
10121,5000.0
9674,7000.0
27504,4100.0
37870,6000.0
21099,1600.0
22067,13000.0
8276,2500.0
39624,1560.0
16068,1900.0
17369,18000.0
8351,4000.0
27155,4200.0
19977,17000.0
2421,3850.0
25856,25500.0
7091,4000.0
11549,3300.0
5774,3300.0
39074,7800.0
2956,5500.0
4410,2800.0
14641,5000.0
4053,4500.0
11831,5800.0
24740,10500.0
6035,1700.0
27474,1900.0
25000,3900.0
38422,4300.0
33950,4300.0
40570,1760.0
35862,5500.0
11277,2000.0
33288,6300.0
4150,2000.0
12191,1690.0
7124,3400.0
15684,5500.0
38533,4300.0
10218,5820.0
15988,3000.0
14617,3300.0
10059,4000.0
30683,2260.0
33882,4250.0
33526,2800.0
17317,2000.0
13450,4400.0
16516,5500.0
4169,1800.0
22435,2900.0
25938,4500.0
18521,6500.0
30924,2600.0
27262,7000.0
19687,1230.0
26211,9200.0
5964,3334.0
2739,4000.0
12392,11500.0
30268,3400.0
37478,4960.0
37771,5400.0
40774,1990.0
17447,3200.0
31587,13800.0
29669,4800.0
31960,2530.0
1647,2600.0
13401,5300.0
22287,2060.0
7029,3600.0
15167,4600.0
40087,2825.0
30609,7600.0
34642,5300.0
23327,6000.0
21672,3800.0
40671,2590.0
22327,3500.0
15268,5000.0
15966,4800.0
13490,5600.0
15372,6300.0
34785,4610.0
30493,4800.0
8814,1900.0
20327,3300.0
25925,4900.0
3880,9500.0
35108,6400.0
15223,3890.0
9247,1500.0
18417,18000.0
8319,2690.0
17012,3100.0
7928,2700.0
6720,5000.0
3286,3400.0
35986,6400.0
24587,4700.0
14439,5000.0
347,3000.0
35617,13000.0
22960,5500.0
34859,10000.0
12258,1860.0
12867,2490.0
8820,1650.0
25742,5000.0
24183,1300.0
4616,2200.0
30422,4000.0
17071,3400.0
1719,5200.0
20606,3200.0
18151,3800.0
12473,4200.0
9543,6500.0
2086,3800.0
35190,4200.0
11497,1030.0
34812,7900.0
38252,4800.0
34486,1830.0
12849,4500.0
30446,4600.0
20506,4300.0
37608,1770.0
25536,11300.0
37167,2800.0
32052,1800.0
9119,3800.0
40766,2560.0
5334,3300.0
23068,4000.0
20460,4190.0
33242,3790.0
8504,3900.0
18369,4000.0
18756,3500.0
24924,700.0
7650,3300.0
35333,4490.0
27165,6300.0
38174,5100.0
23463,12300.0
35571,5500.0
12923,4800.0
28600,3500.0
9933,3000.0
18651,1800.0
32191,5500.0
26276,7000.0
5247,3000.0
10606,3800.0
26340,1200.0
20713,4300.0
11434,4600.0
9036,7600.0
7391,1450.0
34932,5100.0
41306,1800.0
23722,3000.0
21521,9200.0
14358,2130.0
13810,3390.0
24552,6800.0
561,4200.0
28570,3800.0
32259,2190.0
11413,3200.0
21244,5500.0
17505,5100.0
3945,5300.0
26574,12500.0
26804,4000.0
7031,3000.0
35859,1490.0
12966,2990.0
23058,6000.0
18499,3600.0
5924,3300.0
13367,3500.0
15715,2890.0
10824,1800.0
34459,8500.0
3885,6000.0
1770,20000.0
25651,2000.0
30368,4000.0
23472,1800.0
40781,1770.0
38933,1930.0
22284,1690.0
20347,7600.0
411,2800.0
34548,6500.0
17339,3700.0
29356,5500.0
12954,8000.0
37408,2490.0
32859,6600.0
37859,3360.0
19985,3500.0
31899,2250.0
8442,2200.0
7860,2900.0
9425,3600.0
23178,7800.0
13580,2560.0
5764,3500.0
13152,5600.0
3882,3300.0
8065,8000.0
26008,4500.0
32999,3000.0
32681,7800.0
22759,5400.0
6924,4900.0
8594,3500.0
28629,3200.0
34835,5000.0
39106,2600.0
5950,3800.0
22793,5200.0
19377,2500.0
14544,5200.0
1312,6800.0
2755,2200.0
26439,5800.0
15013,3800.0
20800,6050.0
30748,2600.0
8069,5000.0
24384,3600.0
12241,5700.0
39827,1960.0
4028,2000.0
863,4500.0
24575,3500.0
12304,3900.0
32874,6200.0
22949,5200.0
36707,18000.0
5821,4500.0
22970,13000.0
23923,3500.0
9411,2700.0
28985,2000.0
24120,3400.0
28955,3300.0
7309,1900.0
30206,3700.0
14720,2590.0
18396,3300.0
19559,6300.0
17521,6500.0
21042,3600.0
18727,3500.0
828,11800.0
16243,7500.0
15153,4200.0
17970,3500.0
32763,4700.0
25243,6000.0
28608,5300.0
31369,2500.0
28619,2800.0
37199,3000.0
4723,10000.0
30195,7300.0
5475,3300.0
19814,4500.0
11613,4100.0
16126,2500.0
31181,3600.0
3735,8600.0
30361,5100.0
28841,5200.0
28706,4400.0
29511,1820.0
40734,1790.0
23580,3200.0
17527,4500.0
21151,6800.0
2405,5000.0
12099,4200.0
18081,3600.0
23808,1500.0
16893,4700.0
39013,3100.0
11072,6600.0
23660,3500.0
17113,2290.0
28451,6200.0
1664,8800.0
236,7000.0
38724,16500.0
20697,4200.0
33738,3300.0
6260,5800.0
29207,4300.0
17585,4760.0
30688,6000.0
12318,2800.0
15800,4500.0
17413,11000.0
18229,4000.0
16218,3500.0
37294,9500.0
40247,1390.0
24679,6000.0
17338,4500.0
26166,1690.0
41177,4470.0
32541,2000.0
12297,4300.0
23742,4500.0
30880,3200.0
20561,13000.0
2797,9000.0
1899,4000.0
39494,6600.0
20813,5600.0
8191,3700.0
22418,3000.0
682,2000.0
33503,4700.0
10592,3200.0
5607,1500.0
16700,17500.0
29972,1500.0
9997,3500.0
35003,7500.0
30491,2790.0
26106,6600.0
36494,3300.0
22809,4600.0
20055,5300.0
21254,2790.0
38231,4500.0
37348,4000.0
13266,3900.0
32628,3900.0
40984,830.0
19267,7700.0
13440,2790.0
26690,3800.0
5444,3600.0
30448,1200.0
31088,5800.0
39383,3760.0
10482,3700.0
37024,2790.0
35442,8500.0
36817,2500.0
29843,3600.0
883,36500.0
17698,6700.0
17460,3400.0
25036,5000.0
3519,5400.0
36927,3900.0
3518,6300.0
24271,4400.0
18966,9500.0
1399,2700.0
8330,10100.0
17612,4200.0
12582,3800.0
6522,4800.0
21786,3200.0
8349,4000.0
36117,6000.0
12373,3000.0
24645,4800.0
1636,450000.0
14319,3000.0
37947,12500.0
11352,5000.0
40334,3270.0
23818,1800.0
9303,1600.0
2208,3400.0
16540,3500.0
11299,1590.0
23013,9000.0
32846,4500.0
37209,3100.0
12894,3600.0
21194,1290.0
12815,3800.0
30965,3650.0
713,2300.0
6365,2000.0
21824,9600.0
6757,2800.0
5297,3600.0
13948,3490.0
6147,6000.0
1889,4200.0
16780,2060.0
20409,6800.0
41214,3800.0
14156,2290.0
22806,4000.0
591,8000.0
5798,5600.0
27631,6700.0
4945,8000.0
41273,1860.0
25099,3100.0
17009,3200.0
7102,3000.0
20188,3700.0
32905,3100.0
20934,1760.0
39529,1030.0
13099,6500.0
11374,3900.0
36349,5000.0
24427,4500.0
39222,3200.0
34182,4300.0
9134,2900.0
14376,2370.0
32877,3300.0
5960,13600.0
14285,4800.0
37082,6300.0
30851,3200.0
17660,2700.0
17519,9200.0
26812,4000.0
14611,3500.0
266,28000.0
11448,5500.0
14190,3050.0
38816,15000.0
8205,5000.0
11249,3580.0
14203,11500.0
37111,5000.0
35037,4000.0
19584,4800.0
36917,15000.0
34503,3500.0
3917,1800.0
3695,10000.0
1406,4000.0
24894,1730.0
21674,2800.0
2131,7000.0
11250,5700.0
33511,3800.0
41127,2190.0
30761,5000.0
18126,6300.0
38906,7000.0
31148,11800.0
17175,6300.0
1052,9000.0
29602,2800.0
33996,9900.0
39963,2030.0
5527,5800.0
3502,13000.0
14610,6000.0
1335,3130.0
37197,3400.0
13715,3500.0
19571,4800.0
32641,5300.0
29989,4500.0
22890,4490.0
23727,6000.0
27566,7000.0
39731,2690.0
36359,5700.0
24298,3600.0
22523,2800.0
39437,5000.0
41278,2090.0
4495,4300.0
24100,3800.0
24305,1050.0
11752,3200.0
24210,4500.0
19162,3400.0
26693,4800.0
15791,4700.0
13905,3800.0
5927,3200.0
6057,1400.0
15006,7200.0
20006,2690.0
33162,6200.0
39061,2960.0
30340,3750.0
2878,7500.0
25484,3900.0
14504,9000.0
27208,1060.0
11803,1590.0
17614,7400.0
4682,11000.0
10349,6600.0
16623,2490.0
30618,4900.0
6418,4500.0
3141,6000.0
1922,7500.0
21120,3800.0
38271,6000.0
13357,1300.0
8096,3500.0
35618,5800.0
32960,3200.0
12706,6300.0
10256,2100.0
40364,2690.0
22111,7000.0
11691,2800.0
20389,14000.0
27459,6200.0
31790,13500.0
4572,5000.0
33197,3600.0
20711,5000.0
30854,2690.0
22384,4000.0
28003,4200.0
38221,3400.0
32398,2200.0
29625,7900.0
8775,6200.0
35576,3000.0
21260,3400.0
22267,4800.0
3073,6000.0
27783,2090.0
39864,3790.0
37018,4500.0
30039,2500.0
2868,2600.0
34544,2900.0
1606,5600.0
40744,7500.0
25650,3600.0
40791,1790.0
643,2400.0
14570,1000.0
7625,2000.0
12047,5400.0
30463,4300.0
8432,4500.0
158,3600.0
31716,4600.0
29932,1500.0
30132,3100.0
16847,12000.0
34714,7000.0
20083,3800.0
33412,3900.0
6446,3200.0
38998,4000.0
21248,5300.0
1229,2700.0
33899,3000.0
16824,4250.0
40369,3870.0
31649,4300.0
4321,3800.0
24469,2190.0
23519,3290.0
6993,4200.0
10485,4800.0
12177,2700.0
17886,6300.0
33946,4100.0
17926,1990.0
20524,3600.0
19583,2500.0
24322,4800.0
15405,1630.0
41437,3190.0
6248,4000.0
34839,3300.0
22703,5500.0
40153,1490.0
7231,2190.0
33104,8700.0
9110,3800.0
38387,4500.0
20785,5300.0
11193,6200.0
36605,5330.0
3395,2900.0
28266,4800.0
20671,20000.0
38869,2600.0
13940,6500.0
12846,3700.0
11314,5000.0
13372,1500.0
33057,4500.0
40983,1190.0
12044,4500.0
40702,3400.0
18696,4900.0
24708,3900.0
7421,4000.0
5180,3300.0
19368,1230.0
7982,5500.0
40029,1390.0
30502,5200.0
12265,2490.0
9489,1400.0
8202,4500.0
12480,3000.0
397,7500.0
6546,5000.0
3491,5200.0
32700,2000.0
35876,6400.0
15848,4600.0
16211,5000.0
40536,3000.0
36211,900.0
35402,7800.0
12589,3600.0
27284,7400.0
13677,3600.0
36404,2380.0
11125,4400.0
36630,1900.0
37612,4500.0
40197,2390.0
4101,800.0
25180,6000.0
32128,4360.0
31651,8000.0
32608,4300.0
39323,2260.0
26947,22000.0
11882,2130.0
28785,5000.0
41232,2660.0
2132,5800.0
37554,1660.0
26385,4900.0
25757,2800.0
36212,7800.0
2275,3000.0
16029,3900.0
1352,3030.0
12978,4100.0
22328,2300.0
8650,4800.0
37607,1990.0
5971,1800.0
6629,3600.0
35805,3200.0
22248,2500.0
8474,5300.0
39425,2500.0
4700,3600.0
26256,7000.0
10615,5400.0
1116,5000.0
3743,6300.0
19590,1790.0
28812,3500.0
4910,5800.0
33547,3300.0
16358,3800.0
10056,5200.0
32155,4400.0
3312,2500.0
25248,4100.0
13648,6100.0
9604,2100.0
25279,1800.0
13959,10000.0
8307,2560.0
24465,3800.0
40680,2190.0
40885,3600.0
27421,3800.0
39503,1350.0
20704,3300.0
26865,3900.0
10964,3800.0
35142,1890.0
13483,3860.0
3577,6300.0
3360,5400.0
37591,5200.0
4628,6800.0
13477,5190.0
32601,3600.0
7968,5000.0
14015,3500.0
37932,3200.0
29265,3700.0
35890,5000.0
15952,3600.0
26930,20000.0
32824,4000.0
15570,4400.0
26293,10000.0
36170,5900.0
1235,3330.0
3516,4800.0
19369,2500.0
28255,5000.0
21118,4200.0
21146,3700.0
36160,5200.0
3022,9000.0
34735,3500.0
20070,7000.0
24576,2700.0
25238,17000.0
25051,4000.0
22926,5500.0
41038,2560.0
25754,3000.0
37234,2490.0
8077,4000.0
5639,8500.0
336,28000.0
19651,2500.0
11425,3100.0
29293,4200.0
40875,990.0
21669,6300.0
18799,4500.0
27539,2200.0
32497,1360.0
15041,2090.0
1306,5390.0
13234,4100.0
27162,7000.0
13270,4000.0
4579,3200.0
9070,9600.0
24807,8000.0
5685,3600.0
2025,10500.0
24663,13500.0
20019,3400.0
40137,1690.0
8588,2300.0
9363,6200.0
28377,2500.0
32509,3300.0
38783,3660.0
5160,3200.0
13475,3600.0
22265,4200.0
17783,7500.0
34906,2900.0
14652,3100.0
12483,1250.0
2191,5000.0
39499,1430.0
18021,3600.0
34905,1100.0
16237,5100.0
19171,12500.0
37511,4000.0
10612,2030.0
20177,2190.0
8605,1860.0
32412,1390.0
20530,11000.0
18874,5800.0
28774,7500.0
4649,5500.0
34206,5600.0
24380,4500.0
41355,2090.0
25093,1300.0
15728,3130.0
30625,3400.0
4684,6000.0
1789,6000.0
28007,3700.0
1213,650.0
7544,2000.0
32567,5200.0
15699,3300.0
35698,5400.0
37292,8300.0
38696,4000.0
40413,4850.0
34384,6000.0
11612,4333.0
18430,2090.0
13773,2560.0
13154,13500.0
16102,4200.0
275,2800.0
24651,8300.0
37226,1700.0
6224,7000.0
14416,3380.0
27952,6200.0
24955,6000.0
35280,3500.0
35161,6800.0
35624,5000.0
14225,4300.0
11212,5800.0
16870,4000.0
26910,4200.0
41089,1590.0
4954,5500.0
30339,8800.0
1443,2700.0
25873,4800.0
5256,3300.0
39662,2500.0
37490,4590.0
5449,6700.0
22582,1120.0
4303,3250.0
21609,4530.0
5708,4500.0
16526,3300.0
35593,9300.0
1758,3900.0
20361,3400.0
38723,6600.0
20507,3000.0
30296,8500.0
31251,3800.0
10443,3200.0
9231,2600.0
15768,5600.0
30864,7100.0
4325,15500.0
5306,3500.0
3080,5000.0
9702,5000.0
41343,2090.0
4259,5500.0
6926,4200.0
36578,1000.0
20763,2400.0
35209,7500.0
32382,14500.0
31461,4190.0
7518,3900.0
33123,1650.0
28847,4200.0
27386,3230.0
1599,4300.0
32955,1960.0
18945,3400.0
11369,5000.0
27079,990.0
38628,2700.0
8502,4400.0
38116,7500.0
4209,17000.0
25080,5000.0
18183,2070.0
35364,7800.0
17297,4400.0
10992,3090.0
34665,6200.0
30000,4200.0
5455,8000.0
20723,1260.0
29332,3000.0
10761,2890.0
25666,3800.0
17606,4300.0
4606,5200.0
39978,3300.0
8289,2300.0
7325,2890.0
3725,4500.0
23453,3600.0
5032,3800.0
10154,2000.0
9030,3990.0
16672,4300.0
6646,6200.0
12152,4500.0
29923,4400.0
5040,2000.0
9539,4200.0
8866,4100.0
38176,9600.0
29161,4500.0
27852,4000.0
7730,2100.0
31486,4800.0
34858,7100.0
39633,1560.0
25183,11000.0
41349,4500.0
27854,2700.0
3556,3800.0
11896,4000.0
24111,3300.0
26002,1000.0
17535,4000.0
32654,7200.0
19292,4400.0
6564,1900.0
13392,6600.0
41261,3270.0
20148,4000.0
7166,2000.0
14249,6200.0
10790,1600.0
17207,3100.0
11732,3590.0
1311,2490.0
21361,3100.0
15492,3800.0
12790,4000.0
31274,5900.0
383,4500.0
33466,4000.0
23967,1000.0
10828,1900.0
11085,5800.0
25951,6500.0
15461,4500.0
17405,3500.0
37501,5100.0
19479,5500.0
24850,4000.0
4286,15500.0
22569,12000.0
4928,4200.0
5009,10900.0
19349,4200.0
17741,5460.0
31714,2500.0
38048,3900.0
11809,2190.0
9158,1990.0
1687,17000.0
30994,4300.0
7508,3700.0
26086,4300.0
23672,4200.0
39678,1200.0
10309,3200.0
39418,2350.0
421,8000.0
9390,6000.0
7483,2600.0
25008,4300.0
10904,1700.0
20178,1390.0
23323,2600.0
3265,5800.0
25999,3000.0
14298,14500.0
17177,5000.0
40691,1630.0
27843,3700.0
28381,2800.0
21864,4090.0
14399,4100.0
1128,16000.0
38652,1850.0
21731,5800.0
11879,3200.0
22132,3400.0
20097,4100.0
30461,3100.0
18574,7300.0
28484,3290.0
1391,2800.0
16291,6000.0
33498,5200.0
686,1600.0
32025,8500.0
26107,730.0
5963,2000.0
28041,4300.0
14236,4600.0
13029,6200.0
2780,8800.0
26351,1490.0
18693,20000.0
23005,9000.0
4443,3200.0
34201,5200.0
13662,3430.0
6101,4500.0
35885,3600.0
32135,5000.0
16320,4400.0
6506,4400.0
30173,3500.0
37922,4900.0
14752,7200.0
37237,7200.0
28680,4100.0
29675,2900.0
27013,20000.0
26750,4300.0
8625,3800.0
22138,5000.0
18409,3500.0
1555,2600.0
